comment,date,support_number,user
变相不还钱! 监管部门呢？,今天 15:36 来自网页    ,0,Jasmine_楊
我的押金还有望拿回来吗,今天 15:36 来自网页    ,2,神农之杖
还钱呀，👿👿👿👿,今天 15:36 来自网页    ,0,视你我的宝
 哈哈哈哈哈哈哈哈哈哈哈哈哈,今天 15:36 来自网页    ,0,我超快乐滴嘻嘻
不老实 又再割韭菜,今天 15:36 来自网页    ,0,BJ樰风z
交押金的都不用，骗钱,今天 15:36 来自网页    ,0,潇湘夜雨999999
还好我早就退了押金,今天 15:36 来自网页    ,0,耶耶耶-猪猪
我更亏押金拿不出来算了我把APP卸掉了又扣我一百,今天 15:36 来自网页    ,0,生姜豆子包饺子
转发微博,今天 15:35 来自网页    ,0,中华门在线
可以告他欺诈,今天 15:35 来自网页    ,0,六命天
我199放到现在都没动,今天 15:35 来自网页    ,0,与你没有故事
大连 好像很久没见共享单车了呢,今天 15:35 来自网页    ,0,步步imayday
盼达用车，大家都别用了,今天 15:34 来自网页    ,0,朕三省
押金和余额都不知找谁要，他们家车已经基本上不能骑了，国家应该强制执行啊，数额这么大,今天 15:34 来自网页    ,4,konahappy
盼达用车也不退钱了,今天 15:34 来自网页    ,0,朕三省
这种流氓行为没人管管吗？,今天 15:33 来自网页    ,0,开心的梦居宝er
还是没人管,今天 15:32 来自网页    ,0,别花椒我
ofo是什么？,今天 15:32 来自网页    ,0,是我就是我葫芦娃
确定不处理一下？,今天 15:32 来自网页    ,2,是你的拾玖呀
所以呢 到什么时候大家的钱才能拿回来,今天 15:32 来自网页    ,0,旖旎一二
我的押金也还没有着落。ofo狗太坑了,今天 15:32 来自网页    ,0,西城的城西
就是不退，而且相关部分还不管，你品，你细品。,今天 15:32 来自网页    ,1,尼古拉斯刘安迪
Ofo小黄车的押金未退回的用户，去废品收购站咨询一下小黄车回收多少钱一辆，根据押金金额骑相应数量车辆去偏僻的处，然后等，等破产无人为押金负责后，处理车辆。,今天 15:31 来自网页    ,0,定位价值投资可凡
农村孩子没用过，城市套路深，我还在农村。,今天 15:31 来自网页    ,0,永不言弃60921
坑货，骗子,今天 15:31 来自网页    ,0,成为最好的女孩
想退余额，然而现在貌似没有退余额的渠道，连队都没的排。。。。。,今天 15:31 来自网页    ,0,莫奈的天边
所以从来没有用过这些东西的人就挺好,今天 15:31 来自网页    ,0,拥有小柴爸的詹老师
债主也是资源，哈哈哈,今天 15:30 来自网页    ,0,星落入梦凉
哈哈哈这波操作简单的解释就是自己还自己的钱,今天 15:30 来自网页    ,0,一个好多字的名字
小明单车至今未退押金,今天 15:30 来自网页    ,0,michael_5915
我的199元，想消费都不可能，因为路上已经看不到小黄车了,今天 15:30 来自网页    ,0,乐作人生做自己
还钱,今天 15:29 来自网页    ,0,Lorraine阳光下
跪求管管吧,今天 15:29 来自网页    ,0,抱抱影子不孤单
早就没想着找回来了，之前租房公寓破产几千押金也没退，租房对接人拍拍屁股辞职了，换工作期间青黄不接的，真气人,今天 15:29 来自网页    ,0,air_nov
这不算非法集资？戴威到底为什么这么牛？,今天 15:29 来自网页    ,0,绝地反击Star
套路太多 能把钱还我不,今天 15:28 来自网页    ,0,岁月静好莔rz
只曝光，不解决？,今天 15:28 来自网页    ,0,Hook小王子
ofo公司你们还能要点脸吗？真是不要脸到极点！,今天 15:28 来自网页    ,1,鲨鱼兄
返利购物很多人做，你一个公司本来就是欠用户押金的，现在利用用户退押金做返利购物模式也是不要脸，等于根本没打算还用户押金。（本来返利模式五花八门靠着下线做销量得提成，这利用客户资源走其它生财之道，不懂的还真以为返利出来的是之前的押金，呵呵）,今天 15:27 来自网页    ,1,花落丶夏
没人管管？,今天 15:27 来自网页    ,0,程丫萌
其实公司早名存实亡了，zf不希望走破产，担心有一两千万人的押金会激发矛盾，靠时间慢慢消磨淡化,今天 15:26 来自网页    ,0,逍遥de魂0412
想退押金先消费，不退押金车归我🐶,今天 15:26 来自网页    ,0,该用户因违反美国霸权政策被查封
我的甚至没有退款这个选项！！！,今天 15:26 来自网页    ,0,星要被放出来了
想起ofo那段时间一直说退不出押金，我同事又往里面充了199骑了一回，,今天 15:26 来自网页    ,0,WO_IDK
监管部门是不是管不了咯,今天 15:26 来自网页    ,0,Atowp
所以到底什么时候能退 哎,今天 15:25 来自网页    ,0,小裁缝不是我
还好我当初退的早,今天 15:25 来自网页    ,0,远山的木木
真是要命了,今天 15:25 来自网页    ,0,小戴鱼
过分了啊,今天 15:25 来自网页    ,0,大长腿的冷静哥
本来共享单车的出现是方便大家的出行。可是现在因为押金问题，带给人们的感受却不是很好。,今天 15:24 来自网页    ,0,左手无名指712
诈骗罪谢谢,今天 15:24 来自网页    ,0,VVVVVVVilla
已经一年了还没退回来，等的好着急，有没有有关部门解决一下啊,今天 15:23 来自网页    ,0,二月初惊见草芽4274
昨天下班才在广播里听到这个，今天又看到了,今天 15:23 来自网页    ,0,关于后来丶
这钱不应该让高管还吗？他们拿我们的钱干嘛去了？,今天 15:23 来自网页    ,0,糖分LLL
还好我早就把他退了不用了,今天 15:23 来自网页    ,0,旅行的意義X
推进治理体系和治理能力现代化,今天 15:23 来自网页    ,0,云中鹿之介1
感谢哈罗单车，让我因为觉得哈罗单车很好骑所以退掉了小黄车，早早的拿回了押金,今天 15:23 来自网页    ,0,_水凝烟_
套路啊,今天 15:23 来自网页    ,1,Zero_01234
此时，一名酷奇自行车未退押金的用户嘿嘿路过,今天 15:22 来自网页    ,0,落鱼飞花
希望央视为我们老百姓做主啊/哭天喊娘  就要199 就行 19 块钱我不要了🙃,今天 15:22 来自网页    ,0,Hm丑小鸭历险记
我的押金🙃🙃,今天 15:22 来自网页    ,0,其实·就如
这难道不是欺诈吗？,今天 15:22 来自网页    ,0,NessenceGo
我的同龄人，欠我99,今天 15:22 来自网页    ,1,链家彭于晏
OFO宁要点脸行吗?,今天 15:22 来自网页    ,0,追逐繁星的德强
r然后呢 这公司还不取缔？老子就当被骗了200 只求它赶紧倒闭清算好吧,今天 15:22 来自网页    ,0,鱼潮000
希望有关部门处理一下这个骗子，还想骗钱。去年的押金到现在还一直排队等候，我都等起一年半了，ofo也没解决个什么毛线,今天 15:21 来自网页    ,0,静默缘遇
哇哦，这套路！死多少脑细胞想出来的呀？,今天 15:21 来自网页    ,0,善良大玉儿
我奉劝大家那押金就当给他们买棺材了，别要了，反正上面都管不了，省的让他们继续变相坑人！,今天 15:21 来自网页    ,0,蘭_霆_序
不还钱还变着法坑钱咯,今天 15:21 来自网页    ,1,凤姐今天读书了吗
我觉得我的100块是要不回来了,今天 15:21 来自网页    ,0,邓欢欢邓
很奇怪这个共享是怎么做下去的,今天 15:20 来自网页    ,0,太黄师叔
【我酷骑至今没退钱】,今天 15:20 来自网页    ,2,冬梦_予未来
现在谁还扫这种要押金的共享单车,今天 15:20 来自网页    ,0,丧失暴龙受丶
和某些房地产业一样骗人没有恶报,今天 15:19 来自网页    ,0,否极泰来会好滴
事实证明只要你欠的人足够多，欠的数额足够大，就拿你没办法了,今天 15:19 来自网页    ,0,七ee
怎么退押金？,今天 15:19 来自网页    ,0,Antares伯爵
还好当时及时退了押金，估计没退成功的都没戏了,今天 15:18 来自网页    ,0,A跨境电商达人
我还有113的余额根本没有地方可以退,今天 15:18 来自网页    ,0,猫的冥想
套路,今天 15:18 来自网页    ,0,赤心木200201
